Timestamp,Lat,Lon,Altitude,Heading,Velocity
2023-01-14 03:47:28.139988394,-32.047817,116.020614,5250,104.534455,252.25384
2023-01-14 03:47:28.540546010,-32.048309,116.022711,5275,104.534455,252.25384
2023-01-14 03:47:29.040670495,-32.048309,116.022711,5300,104.534455,252.25384
2023-01-14 03:47:30.041570642,-32.048562,116.024089,5300,104.477396,253.221247
2023-01-14 03:47:30.743020973,-32.048562,116.024089,5375,104.477396,253.221247
2023-01-14 03:47:31.343215827,-32.049088,116.026337,5400,104.477396,253.221247
2023-01-14 03:47:31.943626257,-32.049088,116.026337,5400,104.420773,254.188906
2023-01-14 03:47:32.444619250,-32.049088,116.026337,5425,104.420773,254.188906
2023-01-14 03:47:33.045068223,-32.049493,116.028181,5450,104.420773,254.188906
2023-01-14 03:47:33.646854145,-32.049493,116.028181,5500,104.420773,254.188906
2023-01-14 03:47:33.847733419,-32.049493,116.028181,5500,104.639912,254.442528
2023-01-14 03:47:34.148809749,-32.049493,116.028181,5525,104.639912,254.442528
2023-01-14 03:47:35.149374605,-32.050238,116.031544,5525,104.582942,255.409475
2023-01-14 03:47:35.651229062,-32.050507,116.032654,5550,104.582942,255.409475
2023-01-14 03:47:36.051308803,-32.050507,116.032654,5600,104.80087,255.665797
2023-01-14 03:47:36.551890525,-32.050644,116.033423,5625,104.80087,255.665797
2023-01-14 03:47:37.052957961,-32.050644,116.033423,5650,105.018361,255.92577
2023-01-14 03:47:37.653260544,-32.050644,116.033423,5675,104.960289,256.891027
2023-01-14 03:47:38.454359409,-32.050644,116.033423,5700,104.960289,256.891027
2023-01-14 03:47:39.055140514,-32.050644,116.033423,5750,105.176578,257.153651
2023-01-14 03:47:39.596999046,-32.050644,116.033423,5775,105.176578,257.153651
2023-01-14 03:47:40.157239629,-32.050644,116.033423,5800,105.176578,257.153651
2023-01-14 03:47:40.556380357,-32.051961,116.038943,5825,105.176578,257.153651
2023-01-14 03:47:40.757169614,-32.051961,116.038943,5825,105.392424,257.41989
2023-01-14 03:47:40.956547336,-32.051961,116.038943,5800,105.392424,257.41989
2023-01-14 03:47:41.556989025,-32.051961,116.038943,5875,105.392424,257.41989
2023-01-14 03:47:42.359275488,-32.05238,116.040849,5900,105.392424,257.41989
2023-01-14 03:47:42.658005478,-32.05238,116.040849,5925,105.392424,257.41989
2023-01-14 03:47:43.159286863,-32.05238,116.040849,5950,105.392424,257.41989
2023-01-14 03:47:43.759266144,-32.052892,116.042867,5950,105.333285,258.383436
2023-01-14 03:47:44.559972618,-32.053171,116.044044,6000,105.333285,258.383436
2023-01-14 03:47:45.261130095,-32.053171,116.044044,6050,105.333285,258.383436
2023-01-14 03:47:45.561388532,-32.053528,116.045673,6050,105.274587,259.347258
2023-01-14 03:47:46.061728397,-32.053528,116.045673,6075,105.274587,259.347258
2023-01-14 03:47:46.762699646,-32.053528,116.045673,6100,105.274587,259.347258
2023-01-14 03:47:47.163715838,-32.053528,116.045673,6125,105.274587,259.347258
2023-01-14 03:47:47.763325367,-32.053528,116.045673,6150,105.274587,259.347258
2023-01-14 03:47:48.365753160,-32.053528,116.045673,6175,105.274587,259.347258
2023-01-14 03:47:48.665579977,-32.053528,116.045673,6200,105.274587,259.347258
2023-01-14 03:47:49.266768579,-32.053528,116.045673,6225,105.274587,259.347258
2023-01-14 03:47:49.866964012,-32.053528,116.045673,6225,105.216327,260.311352
2023-01-14 03:47:49.966782420,-32.054847,116.051275,6250,105.216327,260.311352
2023-01-14 03:47:50.368863247,-32.054847,116.051275,6275,105.216327,260.311352
2023-01-14 03:47:50.970077580,-32.055359,116.053461,6250,105.370946,261.541584
2023-01-14 03:47:51.471082140,-32.055359,116.053461,6325,105.370946,261.541584
2023-01-14 03:47:52.071055588,-32.055359,116.053461,6350,105.370946,261.541584
2023-01-14 03:47:52.471604685,-32.055685,116.054974,6375,105.370946,261.541584
2023-01-14 03:47:53.072030155,-32.055817,116.055505,6375,105.312818,262.505238
2023-01-14 03:47:53.673282271,-32.055964,116.056207,6425,105.312818,262.505238
2023-01-14 03:47:54.074097188,-32.056229,116.057318,6450,105.312818,262.505238
2023-01-14 03:47:54.688655083,-32.056229,116.057318,6450,105.255119,263.469163
2023-01-14 03:47:55.184239116,-32.056229,116.057318,6475,105.255119,263.469163
2023-01-14 03:47:55.785821146,-32.056755,116.059514,6500,105.465694,263.736611
2023-01-14 03:47:56.087462970,-32.056915,116.060065,6525,105.465694,263.736611
2023-01-14 03:47:56.686464516,-32.056915,116.060065,6550,105.465694,263.736611
2023-01-14 03:47:56.886761011,-32.056915,116.060065,6550,105.407704,264.69983
2023-01-14 03:47:57.287671922,-32.057221,116.061476,6525,105.407704,264.69983
2023-01-14 03:47:57.797959255,-32.057221,116.061476,6575,105.617142,264.96981
2023-01-14 03:47:58.299492857,-32.057593,116.06299,6600,105.617142,264.96981
2023-01-14 03:47:59.998499607,-32.057739,116.06369,6675,106.034734,265.520244
2023-01-14 03:48:00.300864615,-32.057739,116.06369,6700,106.034734,265.520244
2023-01-14 03:48:00.902107131,-32.057739,116.06369,6700,106.242879,265.800677
2023-01-14 03:48:01.502542889,-32.058426,116.066437,6725,106.242879,265.800677
2023-01-14 03:48:02.403438513,-32.058804,116.06781,6750,106.864659,266.662708
2023-01-14 03:48:02.704574511,-32.058804,116.06781,6750,107.276928,267.25456
2023-01-14 03:48:02.905182234,-32.05899,116.068539,6775,107.276928,267.25456
2023-01-14 03:48:03.504925471,-32.05899,116.068539,6800,107.276928,267.25456
2023-01-14 03:48:03.906073171,-32.059616,116.070721,6825,107.958063,267.21714
2023-01-14 03:48:04.006755224,-32.059616,116.070721,6800,107.958063,267.21714
2023-01-14 03:48:04.307292806,-32.059616,116.070721,6850,107.958063,267.21714
